participant,group,n_typing,median_typing,mean_typing,acc_typing,error_rate_typing,n_fluency,n_wrong,acc_fluency,composite_fluency,median_fluency,mean_fluency,max_egner,mean_egner,max_wais,mean_wais,max_vpt,mean_vpt,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral,n_trial_correct,n_trial_lure,mean_rt_correct,mean_rt_lure,acc_veri,veri_performance,dob,age,Nationality,lang_mult,date,frameRate,nationality,gender,maritalstatus,eduLevel,ParentsEdu,income,employment,major,handedness,Medicalhistory,developmentHist,nativelanguage,lingualAbility,multilingual_1,multilingual_1_TEXT,multilingual_2,multilingual_2_TEXT,multilingual_3,multilingual_3_TEXT,multilingual_4,multilingual_4_TEXT,multilingual_5,multilingual_5_TEXT,multilingual_6,multilingual_6_TEXT,mathlanguage_1,multiplylanguage,schooltype_1,difficultiesmath,learnmultiplytable,peercomparison,peercomparison2,rateownfluency_1,dyslexia,mathanxious,examanxious,memory,ethnicity_value,major_relabel,country,avg_digitspan
10023,CBA,54,1.4484499999999998,1.745748148148148,87.09677419354838,0.12903225806451618,9,1,15,14.166666666666666,3.65,9.8567,6,5.666666666666667,9,8.666666666666666,7,6.333333333333333,0.7229222222222222,0.642090909090909,0.6796272727272727,0.4619357142857143,75,68.75,68.75,87.5,0.5711111111111111,0.5958888888888889,0.7229222222222222,75,75,75,0.42861333333333335,0.44196875,0.43866666666666665,62.5,66.66666666666666,62.5,0.4411294117647059,0.4114428571428572,0.45475333333333334,70.83333333333334,58.333333333333336,62.5,97,60,0.35639690721649486,0.8375883333333333,54.513888888888886,0.4811914261168384,2002-01-16,22.261165859571072,NA,NA,2024-04-20T21:22:47Z,30.3030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malaysia,7.5
10024,BAC,52,2.0812999999999997,2.3280576923076923,83.87096774193549,0.16129032258064518,21,5,35,30.833333333333336,2.9518,3.0881142857142856,5,4.666666666666667,5,4.666666666666667,10,9.666666666666666,0.5836916666666667,0.6663066666666667,0.6300142857142857,0.6312187499999999,100,93.75,87.5,100,0.6250571428571429,0.6578375,0.5836916666666667,87.5,100,100,0.6901826086956522,0.6531666666666667,0.6552909090909091,95.83333333333334,100,91.66666666666666,0.6184208333333333,0.7035857142857143,0.6812166666666667,100,87.5,100,140,137,1.0146635714285714,1.1652401459854014,96.18055555555556,0.1505765745568299,1999-11-11,24.44316807602606,NA,NA,2024-04-20T20:48:40Z,6.439150032,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)","Yes, both parents","RM 4,850 - RM 5,879",Employed part time (up to 39 hours per week),NA,Right,No,No,Mandarin,Yes,80,English,35,Malay,20,Cantonese,NA,NA,NA,NA,NA,NA,Dual,Mandarin,Chinese_vernacular,No,Yes,Yes,No,8,No,No,Yes,No,Chinese,NA,Malaysia,5
10025,ABC,59,1.1327,1.2448694915254237,95.16129032258064,0.04838709677419356,27,4,45,41.66666666666667,2.116,2.832718518518518,6,5.666666666666667,6,5,10,9.666666666666666,0.4694,0.55894375,0.4677625,0.5073857142857143,100,100,100,87.5,0.4619083333333333,0.5656772727272728,0.4694,100,91.66666666666666,100,0.6692782608695652,0.626675,0.5483391304347826,95.83333333333334,100,95.83333333333334,0.5880625,0.6358136363636363,0.6226666666666667,100,91.66666666666666,100,141,134,1.3090347517730496,1.712476119402985,95.48611111111111,0.4034413676299353,2000-08-02,23.717855037550382,NA,NA,2024-04-20T22:43:02Z,60.60606061,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 8,700 - RM 10,959",Student,Master of Social Science (Industrial and Organizational Psychology),Right,No,No,Mandarin,Yes,70,English,65,Malay,50,Hokkien,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,Yes,Yes,8,No,No,Yes,Yes,Chinese,Psychology,Malaysia,6
10026,BCA,60,1.3072,1.308065,96.7741935483871,0.03225806451612905,31,3,51.66666666666667,49.166666666666664,1.9145,2.5289483870967744,8,7.666666666666667,7,6.666666666666667,9,8.333333333333334,0.5043,0.5125333333333333,0.49948125,0.7723687499999999,95.83333333333334,93.75,100,100,0.6736083333333333,0.5161304347826087,0.5043,100,95.83333333333334,95.83333333333334,0.7063521739130435,0.6796458333333333,0.711275,95.83333333333334,100,100,0.6382708333333333,0.7408391304347826,0.7196,100,95.83333333333334,100,142,129,1.3517845070422536,1.8129806201550387,94.0972222222222,0.4611961131127851,1995-08-15,28.688176923245113,NA,NA,2024-04-22T08:33:32Z,60.97560976,Malaysian,Female,"Married, or in a domestic partnership","Bachelor's degree (e.g. BA, BS)","Yes, both parents","RM 5,880 - RM 7,099",Student,Master in Science (Psychology),Right,No,No,Bahasa Malaysia (Northern/Central/Southern accent),Yes,100,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,public_malay,No,Yes,No,Yes,9,No,No,Yes,Yes,Malay,Psychology,Malaysia,7.5
10027,CAB,60,1.20105,1.2855733333333337,96.7741935483871,0.03225806451612905,29,6,48.333333333333336,43.333333333333336,2.1518,2.360010344827586,5,4.666666666666667,6,5.333333333333333,10,10,0.4397875,0.42995625,0.4847071428571429,0.41784,100,100,87.5,93.75,0.42830434782608695,0.4582636363636364,0.4397875,95.83333333333334,91.66666666666666,100,0.5221476190476191,0.4908375,0.44448333333333334,87.5,100,100,0.4477291666666667,0.5097545454545455,0.49794347826086954,100,91.66666666666666,95.83333333333334,139,123,1.2772079136690648,1.9119569105691057,90.9722222222222,0.6347489969000408,2002-09-27,21.57008730175932,NA,NA,2024-04-22T11:23:07Z,60.24096386,Malaysian,Male,Single (never married),Less than a high school diploma,No,"RM 3,170 - RM 3,969",Student,Broadcasting,Right,Yes,No,English,Yes,40,Mandarin,65,Malay,NA,NA,NA,NA,NA,NA,NA,NA,English,English,private_intl,Yes,Yes,No,Yes,5,No,No,No,Yes,Chinese,Arts_communication,Malaysia,5.5
10028,CAB,60,1.5332999995,1.6535333333166666,96.7741935483871,0.03225806451612905,34,4,56.666666666666664,53.333333333333336,2.0073499994999997,2.2173794118529413,9,8.333333333333334,9,8.666666666666666,9,8.333333333333334,0.5689166667083333,0.6656562498749999,0.6158999998,0.5772125001875,100,100,93.75,100,0.6247500001666667,0.6143652171304348,0.5689166667083333,100,95.83333333333334,100,0.7315652174782609,0.71670833325,0.671804166625,95.83333333333334,100,100,0.6256521740434783,0.7543458330416667,0.7356666667916667,95.83333333333334,100,100,136,137,1.0250735294117648,1.2225094890437955,94.79166666666666,0.19743595963203076,2002-08-20,21.671775458938576,NA,NA,2024-04-21T14:47:01Z,59.88023952,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 2,500 - RM 3,169",Student,creativity,Right,No,No,Mandarin,Yes,80,Bahasa Melayu,70,Bahasa Inggeris,80,Hokkien,60,Cantonese,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,Yes,Yes,Yes,Yes,8.5,No,No,Yes,No,Chinese,Arts_communication,Malaysia,9
10029,CBA,58,1.27225,1.2634620689655172,93.5483870967742,0.06451612903225812,32,7,53.333333333333336,47.5,1.7657500000000002,2.12270625,7,6.666666666666667,9,8,10,9.666666666666666,0.4680875,0.45403125,0.47642142857142855,0.42794615384615386,100,100,87.5,81.25,0.41001739130434783,0.503365,0.4680875,95.83333333333334,83.33333333333334,100,0.5150565217391304,0.4835125,0.4619958333333334,95.83333333333334,100,100,0.435825,0.557,0.4694875,100,95.83333333333334,100,136,130,0.9886433823529412,1.3118376923076922,92.36111111111111,0.32319430995475107,2005-07-09,18.787127745772807,NA,NA,2024-04-21T23:57:42Z,72.46376812,Malaysian,Male,Single (never married),Less than a high school diploma,"Yes, both parents","RM 3,970 - RM 4,849",Student,likely to be IT or CS related,Left,No,No,Mandarin,Yes,80,English,80,Chinese,50,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,Yes,7,No,No,No,Yes,Chinese,Computer_sc,Malaysia,8
10030,BAC,61,2.5438,2.7802262295081968,98.38709677419357,0.01612903225806452,26,3,43.333333333333336,40.833333333333336,3.1539,3.1990115384615385,8,7.666666666666667,8,7,8,8,0.74225,0.77818125,0.787325,0.813525,100,100,100,100,0.7360875,0.8499333333333333,0.74225,100,100,100,1.0691260869565218,0.9499625,1.1017375,95.83333333333334,100,100,0.9622041666666666,1.1943608695652177,0.9694791666666668,100,95.83333333333334,100,139,141,1.1115287769784172,1.3863063829787234,97.2222222222222,0.2747776060003062,2001-06-17,22.857356557311075,NA,NA,2024-04-25T15:35:15Z,6.397952655,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),No,"RM 3,970 - RM 4,849",Student,Pharmacy,Right,No,No,Mandarin,Yes,70,English,55,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,Yes,Yes,Yes,Yes,8.5,No,Yes,Yes,Yes,Chinese,Pharmacy,Malaysia,8
10031,BAC,60,1.2828499999999998,1.3190033333333333,96.7741935483871,0.03225806451612904,21,2,35,33.33333333333333,2.454,3.922209523809524,6,5.333333333333333,5,4.333333333333333,8,7.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-05-09,23.998745155430075,NA,NA,2024-05-08T13:00:00Z,59.88023952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malaysia,5.5
10032,BCA,60,1.7328,1.7984066666666667,96.7741935483871,0.03225806451612905,22,2,36.666666666666664,35,2.83375,3.795054545454545,5,4.666666666666667,5,4.333333333333333,8,7.333333333333333,0.5593208333333334,0.55078,0.5613875,0.58514375,100,93.75,100,100,0.548895652173913,0.5825666666666667,0.5593208333333334,95.83333333333334,100,100,0.905504761904762,0.8865708333333333,0.8179291666666667,87.5,100,100,0.8042166666666667,0.9913428571428572,0.825175,100,87.5,100,142,126,2.872587323943662,3.9244246031746033,93.05555555555556,1.0518372792309414,1996-06-08,27.898812693772665,NA,NA,2024-05-02T00:59:31Z,60.24096386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malaysia,5
119238710566,CAB,60,1.1325500000000002,1.170375,96.7741935483871,0.03225806451612905,56,3,93.33333333333331,90.83333333333331,1.49875,1.5438,9,8,9,8.666666666666666,10,9.666666666666666,0.5049666666666667,0.5202875,0.49475,0.50433125,100,100,100,100,0.47665,0.5362625,0.5049666666666667,100,100,100,0.7923066666666666,0.8846466666666667,0.5707416666666667,62.5,62.5,50,0.5880041666666667,NA,0.99395,100,NA,75,140,136,0.8050021428571429,0.9332639705882352,95.83333333333334,0.1282618277310924,2000-12-03,22.280222905068825,NA,NA,2023-03-15T20:26:02Z,60.04563468,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 10,960 - RM 15,039",Student,"Finance, Accounting and Management",Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,private_intl,No,No,No,No,10,No,No,Yes,No,Indian,Finance,Malaysia,9
134423588053,CBA,61,1.1714,1.2763295081967214,98.38709677419357,0.01612903225806452,46,2,76.66666666666667,75,1.69105,1.9025695652173913,6,5.666666666666667,7,6,8,7.333333333333333,0.4780875,0.48355,0.4923375,0.47881875,100,100,100,100,0.44304166666666667,0.5267625,0.4780875,100,100,100,0.5871478260869565,0.5563727272727272,0.5479791666666667,95.83333333333334,91.66666666666666,100,0.5579875,0.6023095238095239,0.5356625,100,87.5,100,143,143,0.9464433566433568,1.1878223776223775,99.30555555555556,0.24137902097902109,2002-06-14,20.771754883958227,NA,NA,2023-03-22T21:12:11Z,60.84945844,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)",No,"RM 4,850 - RM 5,879",Student,Computer Science with Intelligent Systems,Right,No,No,Mandarin,Yes,100,Mandarin,85,English,85,Malay,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,No,10,No,No,Yes,No,Chinese,Computer_sc,Malaysia,6.5
176876591960,ABC,60,1.2221,1.3617966666666668,96.7741935483871,0.03225806451612904,53,2,88.33333333333333,86.66666666666667,1.5324,1.6333301886792453,7,6.333333333333333,6,5.333333333333333,10,9.333333333333334,0.4743833333333333,0.45475625,0.4702461538461538,0.53020625,100,100,81.25,100,0.4819217391304348,0.4903818181818182,0.4743833333333333,95.83333333333334,91.66666666666666,100,0.5826,0.6110454545454546,0.545475,95.83333333333334,91.66666666666666,100,0.5424,0.6359714285714286,0.56505,100,87.5,100,140,135,0.7382442857142857,0.8494377777777777,95.48611111111111,0.11119349206349204,2001-10-14,22.050417361396303,NA,NA,2023-11-01T21:57:30Z,59.95203837,Malaysian,Non-binary/ third gender,Single (never married),"Some college, no degree","Yes, mother only","RM 3,970 - RM 4,849",Student,Psychology,Right,No,Yes,English,Yes,95,Malay,25,Chinese,10,Cantonese,NA,NA,NA,NA,NA,NA,English,English,public_malay,Yes,Yes,No,No,9.5,No,Yes,Yes,No,Chinese,Psychology,Malaysia,6.5
181625310168,BCA,62,1.0156,1.0520806451612903,100,0,54,1,90,89.16666666666667,1.50595,1.6437222222222223,9,8.666666666666666,9,8,10,10,0.5284041666666667,0.5596533333333333,0.5485125,0.6409375,100,93.75,100,100,0.5032083333333334,0.6673478260869565,0.5284041666666667,100,95.83333333333334,100,0.5109333333333334,0.5428791666666667,0.4710916666666667,100,100,100,0.48404166666666665,0.5281375,0.512725,100,100,100,139,139,0.7979992805755396,0.8691971223021583,96.5277777777778,0.0711978417266187,2001-03-21,22.049352299889723,NA,NA,2023-04-08T12:37:20Z,59.79073244,Malaysian,Male,Single (never married),High school degree or equivalent (e.g. GED),No,"RM 7,110 - RM 8,699",Student,Chemical and Environmental Engineering,Right,No,No,Mandarin,Yes,85,English,60,Malay,20,Japanese,NA,NA,NA,NA,NA,NA,Dual,Mandarin,Chinese_vernacular,Yes,Yes,No,Yes,10,No,Yes,Yes,No,Chinese,Engineering,Malaysia,9
191352558881,BCA,61,1.0015,1.0713852459016393,98.38709677419357,0.01612903225806452,37,3,61.66666666666667,59.166666666666664,1.8322,2.113383783783784,8,7,7,6,10,9.666666666666666,0.588925,0.55683125,0.68219375,0.5943499999999999,100,100,100,100,0.5764791666666667,0.6457708333333333,0.588925,100,100,100,0.6620958333333333,0.5989347826086957,0.5305541666666667,100,95.83333333333334,100,0.5489083333333333,0.6201,0.6234583333333333,100,95.83333333333334,100,137,131,1.2567693430656934,1.7557801526717558,93.05555555555556,0.4990108096060624,2001-04-24,21.9811737114356,NA,NA,2023-04-17T14:58:07Z,60.0024001,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 8,700 - RM 10,959",Student,BSc Hons Computer Science with AI,Right,No,No,Mandarin,Yes,85,English,10,BM,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,Yes,6,No,No,Yes,Yes,Chinese,Computer_sc,Malaysia,7.5
230068048695,CAB,62,1.17395,1.231817741935484,100,0,41,1,68.33333333333333,67.5,1.8639,2.1856439024390246,9,8.666666666666666,9,8.333333333333334,10,10,0.4946375,0.4665875,0.44856,0.4924928571428571,100,100,93.75,87.5,0.46949166666666664,0.4676619047619048,0.4946375,100,87.5,100,0.5922782608695653,0.5770590909090909,0.5412434782608696,95.83333333333334,91.66666666666666,95.83333333333334,0.5359875,0.61587,0.56605,100,83.33333333333334,100,141,129,1.2737475177304964,1.5831736434108528,93.75,0.3094261256803563,2001-06-19,21.788975897153136,NA,NA,2023-04-03T10:09:45Z,60.0024001,Malaysian,Male,Single (never married),"Some college, no degree","Yes, both parents","RM 8,700 - RM 10,959",Student,Biotechnology,Right,No,No,English,Yes,85,Chinese,65,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,No,10,No,No,Yes,Yes,Chinese,Biotechnology,Malaysia,9
231023528450,ACB,62,1.3398,1.480974193548387,100,0,31,3,51.66666666666667,49.166666666666664,2.1469,2.653964516129032,8,7.333333333333333,8,7.333333333333333,10,9.666666666666666,0.4973416666666667,0.51438,0.5085666666666666,0.5226142857142857,100,93.75,93.75,87.5,0.49096666666666666,0.54388,0.4973416666666667,100,83.33333333333334,100,0.8189421052631579,1.1059312499999998,1.1207625,79.16666666666666,66.66666666666666,66.66666666666666,0.6001291666666667,1.10405,1.4711315789473685,100,33.33333333333333,79.16666666666666,131,128,1.3364137404580152,1.4801,89.93055555555556,0.14368625954198477,2003-11-09,19.42787076618628,NA,NA,2023-04-14T00:42:54Z,20.11991469,Malaysian,Female,Single (never married),"Some college, no degree","Yes, both parents","RM 8,700 - RM 10,959",Student,Pharmacy,Right,No,No,Mandarin,Yes,70,Chinese,70,English,65,Malay,30,Cantonse,NA,NA,NA,NA,English,English,private_intl,Yes,Yes,Yes,Yes,5,No,Yes,Yes,Yes,Chinese,Pharmacy,Malaysia,8
277529272856,CAB,62,1.26275,1.3294532258064515,100,0,44,1,73.33333333333333,72.5,1.89445,2.016652272727273,6,5.666666666666667,7,6,10,10,0.5314913043478261,0.60726875,0.5834642857142857,0.5598785714285714,95.83333333333334,100,87.5,87.5,0.5394958333333333,0.63876,0.5314913043478261,100,83.33333333333334,95.83333333333334,0.7045714285714286,0.8350454545454545,0.6737291666666667,87.5,91.66666666666666,100,0.67945,0.8038,0.7371173913043478,100,83.33333333333334,95.83333333333334,135,122,1.1831348148148149,1.564532786885246,89.23611111111111,0.381397972070431,2001-04-15,22.12624796134687,NA,NA,2023-05-31T14:41:22Z,59.91611744,Malaysian,Female,Single (never married),"Bachelor's degree (e.g. BA, BS)","Yes, both parents","RM 8,700 - RM 10,959",Student,Psychology & Cognitive Neuroscience,Right,Yes,Yes,Mandarin,Yes,85,English,45,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,public_malay,No,Yes,No,No,8.5,No,Yes,Yes,No,Chinese,Psychology,Malaysia,6.5
294874663208,CAB,59,1.1202,1.1662237288135593,95.16129032258064,0.04838709677419355,26,7,43.333333333333336,37.5,1.9545,2.6098076923076925,4,3.6666666666666665,7,6.333333333333333,10,9.333333333333334,0.39713478260869567,0.4228857142857143,0.3896125,0.42925,95.83333333333334,87.5,100,100,0.3973875,0.43113181818181817,0.39713478260869567,100,91.66666666666666,95.83333333333334,0.6015222222222222,0.5008958333333333,0.43895833333333334,75,100,100,0.5110791666666666,0.5240277777777778,0.48689583333333336,100,75,100,128,133,1.59938125,2.126496992481203,90.625,0.527115742481203,2001-06-25,21.77299416742718,NA,NA,2023-04-03T14:04:00Z,144.2169022,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),"Yes, both parents","RM 7,110 - RM 8,699",Student,Applied Psychology,Right,No,No,Mandarin,Yes,75,Chinese,95,English,60,Malay,15,Hokkien,30,Japanese,NA,NA,Mandarin,Mandarin,Chinese_vernacular,Yes,No,Yes,Yes,3.5,No,Yes,Yes,Yes,Chinese,Psychology,Malaysia,5.5
318020814820,ABC,62,1.18985,1.2035225806451613,100,0,52,1,86.66666666666667,85.83333333333333,1.58965,1.7003057692307693,7,6.333333333333333,7,6.666666666666667,10,9.666666666666666,0.5210458333333333,0.5167437500000001,0.50839375,0.492325,100,100,100,100,0.4869,0.5247416666666667,0.5210458333333333,100,100,100,0.642259090909091,0.6206391304347826,0.5748739130434782,91.66666666666666,95.83333333333334,95.83333333333334,0.5498166666666666,0.656705,0.6373666666666666,100,83.33333333333334,100,139,135,0.8350589928057554,0.9764311111111112,95.13888888888889,0.1413721183053558,1996-10-01,26.50352355882577,NA,NA,2023-04-03T09:53:15Z,60.06727535,Malaysian,Female,Single (never married),"Master's degree (e.g. MA, MS, MEd)","Yes, both parents","RM 15,039 or more",Employed part time (up to 39 hours per week),Psychology,Right,No,No,Mandarin,Yes,90,English,65,Malay,55,Hokkien,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,Yes,Yes,No,No,10,No,Yes,Yes,No,Chinese,Psychology,Malaysia,7
392002593306,BCA,62,1.2637,1.2813209677419355,100,0,43,2,71.66666666666667,70,1.7658,2.0288930232558138,7,6.666666666666667,6,5.666666666666667,10,9.666666666666666,0.5364125,0.60475625,0.5702125,0.5477066666666667,100,100,100,93.75,0.5350666666666667,0.6162391304347826,0.5364125,100,95.83333333333334,100,0.6632045454545454,0.6065,0.6037958333333333,91.66666666666666,95.83333333333334,100,0.5834374999999999,0.6749954545454545,0.6164652173913043,100,91.66666666666666,95.83333333333334,135,133,1.0754348148148147,1.2701676691729324,93.05555555555556,0.1947328543581177,2000-06-21,22.78906164467513,NA,NA,2023-04-05T16:54:51Z,60.17571308,Malaysian,Female,Single (never married),High school degree or equivalent (e.g. GED),No,"RM 3,970 - RM 4,849",Student,Chemical Engineering,Right,No,No,Mandarin,Yes,85,English,75,Malay,NA,NA,NA,NA,NA,NA,NA,NA,Dual,Mandarin,Chinese_vernacular,No,Yes,Yes,Yes,8,No,Yes,Yes,No,Chinese,Engineering,Malaysia,6.5
414654074748,CAB,62,1.6521,1.8531467741935483,100,0,26,1,43.333333333333336,42.5,2.71625,3.4301307692307694,5,4.666666666666667,8,7,10,9.666666666666666,0.596525,0.61126875,0.63708125,0.65145,100,100,100,100,0.6142625,0.6522708333333334,0.596525,100,100,100,1.0036695652173913,0.8738666666666667,0.850625,95.83333333333334,100,100,0.8226958333333333,0.9646304347826088,0.9392083333333332,100,95.83333333333334,100,142,141,3.090873943661972,3.670467375886525,98.26388888888889,0.5795934322245531,1999-04-19,24.44501841223667,NA,NA,2023-09-28T13:01:53Z,15.00060002,Malaysian,Female,Single (never married),"Some college, no degree",NA,"RM 3,170 - RM 3,969",Student,Software Engineering,Left,No,No,Mandarin,Yes,75,English,50,Malay,25,Cantonese,50,Teochew,50,Hokkien,NA,NA,Mandarin,Mandarin,Chinese_vernacular,Yes,Yes,Yes,Yes,8,No,Yes,Yes,Yes,Chinese,Engineering,Malaysia,6.5
458214205270,CAB,62,1.2304,1.2959016129032257,100,0,49,2,81.66666666666667,80,1.6342,1.778995918367347,7,6.333333333333333,6,5.666666666666667,10,10,0.4752416666666667,0.4845875,0.4516125,0.47495625,100,100,100,100,0.4472875,0.4934833333333334,0.4752416666666667,100,100,100,0.6091652173913044,0.5336625,0.5246875,95.83333333333334,100,100,0.5107583333333333,0.6214217391304347,0.5358458333333334,100,95.83333333333334,100,143,137,1.0740951048951048,1.174426277372263,97.2222222222222,0.10033117247715784,2002-09-27,20.46475200791569,NA,NA,2023-03-15T18:00:57Z,165.1527663,Malaysian,Male,Single (never married),Less than a high school diploma,"Yes, father only","RM 7,110 - RM 8,699",Student,MEng in Chemical Engineering,Right,No,No,Mandarin,Yes,70,English,70,Malay,20,Cantonese,NA,NA,NA,NA,NA,NA,Mandarin,Mandarin,Chinese_vernacular,No,Yes,No,No,10,No,No,Yes,No,Chinese,Engineering,Malaysia,6.5
